file,class,method,variable,usage
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,"addNodeBefore/2[interfases.Node<T>,interfases.Node<T>]",target,0
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,getNodeBefore/1[interfases.Node<T>],target,0
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,addLastNode/1[interfases.Node<T>],newNode,0
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,"addNodeAfter/2[interfases.Node<T>,interfases.Node<T>]",newNode,0
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,"addNodeAfter/2[interfases.Node<T>,interfases.Node<T>]",target,0
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/interfases/LinkedList.java,interfases.LinkedList,addFirstNode/1[interfases.Node<T>],newNode,0
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/SLList.java,linkedLists.SLList$NodesIterator,next/0,ntr,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,setElement/1[T],data,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,setNext/1[linkedLists.AbstractSLList.SNode<T>],next,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,"SNode/2[T,linkedLists.AbstractSLList.SNode<T>]",next,2
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,"SNode/2[T,linkedLists.AbstractSLList.SNode<T>]",data,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/AbstractSLList.java,linkedLists.AbstractSLList$SNode,SNode/1[T],data,1
/home/x1/Desktop/ass/ass16/Linked-Lists-Everywhere-master/src/main/java/linkedLists/DLDHDTList.java,linkedLists.DLDHDTList$NodesIterator,next/0,ntr,1
