file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/singleton/SingletonMain.java,creational.singleton.SingletonMain,main/1[java.lang.String[]],false,4,1,1,0,1,1,2,6,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,9,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/behavioral/stratergy/QuietQuackBehaviour.java,behavioral.stratergy.QuietQuackBehaviour,quack/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWork.java,creational.prototype.HomeWork,getHomeWork/0,false,7,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWork.java,creational.prototype.HomeWork,getId/0,false,5,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWork.java,creational.prototype.HomeWork,copyHomeWork/1[creational.prototype.HomeWork],false,11,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWork.java,creational.prototype.HomeWork,setId/1[int],false,13,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWork.java,creational.prototype.HomeWork,"doHomeWork/2[int,java.lang.String]",false,9,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/builder/Vehicle.java,creational.builder.Vehicle$VehicleBuilder,"VehicleBuilder/2[java.lang.String,int]",true,37,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/builder/Vehicle.java,creational.builder.Vehicle$VehicleBuilder,build/0,false,47,1,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/builder/Vehicle.java,creational.builder.Vehicle$VehicleBuilder,setAirbags/1[int],false,42,1,1,1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/factory/VlcMediaPlayer.java,creational.factory.VlcMediaPlayer,playSong/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWorkImpl.java,creational.prototype.HomeWorkImpl,copyHomeWork/1[creational.prototype.HomeWork],false,31,2,3,0,3,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/home/x1/Desktop/ass/ass16/design-patterns-master/src/creational/prototype/HomeWorkImpl.java,creational.prototype.HomeWorkImpl,"HomeWorkImpl/2[int,java.lang.String]",true,18,0,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
